show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,added_year,added_month,added_month_name,duration_minutes,duration_seasons,genre_count,primary_genre,content_age_years,content_age_group,audience_segment
s7375,Movie,A Beautiful Mind,Unknown,"Natalie Portman, Denzel Washington, Viola Davis",Thailand,"February 18, 2015",2015,TV-14,81 min,"Music & Musicals, Korean TV Shows","When secrets from the past resurface, a family must confront the truth before it destroys them.",2015,2,Feb,81,,2,Music & Musicals,8,Moderate (6-10y),Teens
s7376,TV Show,The Haunting of Hill House,Martin Scorsese,"Tom Hanks, Viola Davis, Natalie Portman, Brad Pitt, Florence Pugh",Thailand,"December 17, 2011",2011,TV-Y7,5 Seasons,Thrillers,"Love, loss, and redemption collide in this emotionally charged journey across three continents.",2011,12,Dec,,5,1,Thrillers,12,Classic (11-20y),Kids
s7377,Movie,Broken Wings,Unknown,"Oscar Isaac, Anthony Mackie, Lupita Nyong'o, Idris Elba, Ryan Gosling",Nigeria,"March 08, 2017",2017,NR,178 min,"Anime Features, Reality TV",A comedy that brilliantly captures the chaos and joy of modern family life.,2017,3,Mar,178,,2,Anime Features,6,Moderate (6-10y),Unrated
s7378,Movie,The Forgotten Path,Unknown,Unknown,Unknown,"November 25, 2015",2015,G,172 min,Documentaries,"Set against the backdrop of history, a love story that transcends time and borders.",2015,11,Nov,172,,1,Documentaries,8,Moderate (6-10y),Kids
s7379,Movie,Fire & Ice,Kathryn Bigelow,"Lupita Nyong'o, Meryl Streep, Natalie Portman",Canada,"September 24, 2002",2002,NC-17,131 min,Children & Family Movies,Five strangers are brought together by fate in a city that never sleeps.,2002,9,Sep,131,,1,Children & Family Movies,21,Vintage (20y+),Adults
s7380,Movie,The Forgotten Path,Denis Villeneuve,"Zendaya, Denzel Washington, Cate Blanchett, Tom Hanks, Lupita Nyong'o",South Korea,"July 14, 2016",2016,PG-13,163 min,Stand-Up Comedy,"Love, loss, and redemption collide in this emotionally charged journey across three continents.",2016,7,Jul,163,,1,Stand-Up Comedy,7,Moderate (6-10y),Teens
s7381,Movie,Shattered Mirror,Barry Jenkins,"Anthony Mackie, Meryl Streep, Lupita Nyong'o",Turkey,"May 08, 2017",2017,PG,175 min,Korean TV Shows,"When secrets from the past resurface, a family must confront the truth before it destroys them.",2017,5,May,175,,1,Korean TV Shows,6,Moderate (6-10y),Family
s7382,Movie,Glass Houses,Ava DuVernay,"Denzel Washington, Viola Davis, Ryan Gosling",United Kingdom,"June 04, 2012",2012,NC-17,175 min,"Comedy, Crime TV Shows",An unlikely hero rises to face an impossible challenge in this action-packed adventure.,2012,6,Jun,175,,2,Comedy,11,Classic (11-20y),Adults
s7383,Movie,The Last Train,Martin Scorsese,"Zendaya, Ana de Armas, Leonardo DiCaprio",United Kingdom,"December 16, 2004",2004,PG,64 min,"Korean TV Shows, British TV Shows, Horror","Love, loss, and redemption collide in this emotionally charged journey across three continents.",2004,12,Dec,64,,3,Korean TV Shows,19,Classic (11-20y),Family
s7384,Movie,Echoes of Tomorrow,Guillermo del Toro,"Tom Hanks, Lupita Nyong'o, Zendaya, Cate Blanchett, Denzel Washington",India,"November 17, 2019",2019,TV-PG,173 min,"Anime Features, Comedy, Music & Musicals","Set against the backdrop of history, a love story that transcends time and borders.",2019,11,Nov,173,,3,Anime Features,4,Recent (3-5y),Family
s7385,TV Show,The Circle,Unknown,"Ryan Gosling, Ana de Armas",France,"August 19, 2020",2020,TV-G,4 Seasons,"Reality TV, Romantic Movies, Independent Movies","Set against the backdrop of history, a love story that transcends time and borders.",2020,8,Aug,,4,3,Reality TV,3,Recent (3-5y),Family
s7386,TV Show,You,Unknown,"Tom Hanks, Cate Blanchett, Ana de Armas, Brad Pitt",Italy,"January 21, 2015",2015,UR,1 Season,"Horror, Documentaries, Stand-Up Comedy","A gripping tale of power, betrayal, and survival in a world where nothing is as it seems.",2015,1,Jan,,1,3,Horror,8,Moderate (6-10y),Unrated
s7387,Movie,Parallel Lives,Steven Spielberg,"Leonardo DiCaprio, Florence Pugh, Oscar Isaac, Anthony Mackie, Meryl Streep",Sweden,"March 13, 2022",2022,R,142 min,"Action & Adventure, Romantic Movies, Sports Movies","Based on true events, this documentary exposes the hidden world behind the headlines.",2022,3,Mar,142,,3,Action & Adventure,1,Very Recent (0-2y),Adults
s7388,TV Show,Ginny & Georgia,Sofia Coppola,"Leonardo DiCaprio, Anthony Mackie",South Korea,"April 28, 2018",2018,PG-13,8 Seasons,Thrillers,A detective with a troubled past investigates a series of mysterious disappearances.,2018,4,Apr,,8,1,Thrillers,5,Recent (3-5y),Teens
s7389,TV Show,The Witcher,Steven Spielberg,"Leonardo DiCaprio, Ryan Gosling, Meryl Streep, Florence Pugh, Ana de Armas",Brazil,"December 06, 2018",2018,TV-PG,2 Seasons,"Reality TV, Teen TV Shows","Love, loss, and redemption collide in this emotionally charged journey across three continents.",2018,12,Dec,,2,2,Reality TV,5,Recent (3-5y),Family
s7390,Movie,The Last Dance,Taika Waititi,"Zendaya, Meryl Streep",Indonesia,"September 28, 2007",2007,TV-MA,73 min,Children & Family Movies,"Set against the backdrop of history, a love story that transcends time and borders.",2007,9,Sep,73,,1,Children & Family Movies,16,Classic (11-20y),Adults
s7391,Movie,The Phoenix Project,Jordan Peele,"Zendaya, Viola Davis",Spain,"November 26, 2017",2017,TV-Y7,123 min,"Independent Movies, Anime Features","A gripping tale of power, betrayal, and survival in a world where nothing is as it seems.",2017,11,Nov,123,,2,Independent Movies,6,Moderate (6-10y),Kids
s7392,Movie,Digital Nomad 4,Unknown,"Leonardo DiCaprio, Ryan Gosling, Brad Pitt, Ana de Armas",Turkey,"October 03, 2017",2017,PG-13,125 min,"Science & Nature TV, British TV Shows",Five strangers are brought together by fate in a city that never sleeps.,2017,10,Oct,125,,2,Science & Nature TV,6,Moderate (6-10y),Teens
s7393,Movie,A Beautiful Mind,Sofia Coppola,"Denzel Washington, Ana de Armas, Meryl Streep, Tom Hanks",South Korea,"July 04, 2008",2008,TV-G,140 min,"International Movies, Crime TV Shows",A detective with a troubled past investigates a series of mysterious disappearances.,2008,7,Jul,140,,2,International Movies,15,Classic (11-20y),Family
s7394,TV Show,The Umbrella Academy,Christopher Nolan,"Zendaya, Florence Pugh, Denzel Washington, Lupita Nyong'o",Thailand,"September 07, 2007",2007,PG,4 Seasons,"Documentaries, Crime TV Shows, Teen TV Shows",Five strangers are brought together by fate in a city that never sleeps.,2007,9,Sep,,4,3,Documentaries,16,Classic (11-20y),Family
s7395,TV Show,The Crown,Unknown,"Viola Davis, Lupita Nyong'o, Natalie Portman",United Kingdom,"May 15, 2017",2017,TV-Y7,5 Seasons,"Science & Nature TV, Teen TV Shows, Crime TV Shows",A comedy that brilliantly captures the chaos and joy of modern family life.,2017,5,May,,5,3,Science & Nature TV,6,Moderate (6-10y),Kids
s7396,Movie,The Phoenix Project,Kathryn Bigelow,"Idris Elba, Denzel Washington, Ana de Armas",Mexico,"November 25, 2012",2012,TV-14,114 min,"Teen TV Shows, Documentaries","When secrets from the past resurface, a family must confront the truth before it destroys them.",2012,11,Nov,114,,2,Teen TV Shows,11,Classic (11-20y),Teens
s7397,TV Show,Cobra Kai,Spike Lee,"Ana de Armas, Leonardo DiCaprio, Meryl Streep",Unknown,"January 27, 2020",2020,TV-G,2 Seasons,Korean TV Shows,"In a dystopian future, one person dares to challenge the system and ignite a revolution.",2020,1,Jan,,2,1,Korean TV Shows,3,Recent (3-5y),Family
s7398,Movie,Fire & Ice,Kathryn Bigelow,"Anthony Mackie, Lupita Nyong'o, Meryl Streep, Natalie Portman, Ryan Gosling",Japan,Not Available,2012,TV-14,118 min,"Independent Movies, International Movies, Korean TV Shows",A comedy that brilliantly captures the chaos and joy of modern family life.,,,,118,,3,Independent Movies,11,Classic (11-20y),Teens
s7399,Movie,The Iron Curtain,Kathryn Bigelow,"Oscar Isaac, Tom Hanks, Zendaya",Australia,"February 27, 2016",2016,NC-17,136 min,"Children & Family Movies, Independent Movies, Reality TV","In a dystopian future, one person dares to challenge the system and ignite a revolution.",2016,2,Feb,136,,3,Children & Family Movies,7,Moderate (6-10y),Adults
s7400,Movie,The Iron Curtain 4,David Fincher,"Zendaya, Tom Hanks",Spain,"July 16, 2015",2015,G,82 min,"Teen TV Shows, Action & Adventure, Drama","When secrets from the past resurface, a family must confront the truth before it destroys them.",2015,7,Jul,82,,3,Teen TV Shows,8,Moderate (6-10y),Kids
s7401,TV Show,Altered Carbon,Alfonso Cuarón,"Viola Davis, Ryan Gosling, Anthony Mackie",Unknown,"March 10, 2020",2020,UR,8 Seasons,"Sports Movies, Thrillers","When secrets from the past resurface, a family must confront the truth before it destroys them.",2020,3,Mar,,8,2,Sports Movies,3,Recent (3-5y),Unrated
s7402,TV Show,Dark,Denis Villeneuve,"Florence Pugh, Ryan Gosling, Idris Elba",Argentina,"May 05, 2018",2018,NR,2 Seasons,Horror,A detective with a troubled past investigates a series of mysterious disappearances.,2018,5,May,,2,1,Horror,5,Recent (3-5y),Unrated
s7403,Movie,The Final Frontier,Jordan Peele,"Cate Blanchett, Viola Davis, Leonardo DiCaprio",Unknown,"April 04, 2013",2013,PG-13,160 min,Thrillers,A comedy that brilliantly captures the chaos and joy of modern family life.,2013,4,Apr,160,,1,Thrillers,10,Moderate (6-10y),Teens
s7404,Movie,Digital Nomad,Park Chan-wook,"Cate Blanchett, Meryl Streep, Zendaya",Unknown,"January 12, 2016",2016,TV-Y7,171 min,"Korean TV Shows, Romantic Movies, Comedy","Set against the backdrop of history, a love story that transcends time and borders.",2016,1,Jan,171,,3,Korean TV Shows,7,Moderate (6-10y),Kids
s7405,Movie,Beyond the Horizon,Guillermo del Toro,"Brad Pitt, Leonardo DiCaprio, Viola Davis",Argentina,"September 18, 2016",2016,TV-Y,74 min,"Music & Musicals, Reality TV, Anime Features",A detective with a troubled past investigates a series of mysterious disappearances.,2016,9,Sep,74,,3,Music & Musicals,7,Moderate (6-10y),Kids
s7406,Movie,Paper Trail,Park Chan-wook,"Idris Elba, Natalie Portman",Germany,"December 21, 2018",2018,TV-Y,170 min,International Movies,"Based on true events, this documentary exposes the hidden world behind the headlines.",2018,12,Dec,170,,1,International Movies,5,Recent (3-5y),Kids
s7407,Movie,The Redemption Arc,Chloe Zhao,"Meryl Streep, Viola Davis, Ryan Gosling, Ana de Armas, Leonardo DiCaprio",Australia,"October 22, 2014",2014,TV-MA,132 min,Action & Adventure,An unlikely hero rises to face an impossible challenge in this action-packed adventure.,2014,10,Oct,132,,1,Action & Adventure,9,Moderate (6-10y),Adults
s7408,Movie,Raw Power,Jordan Peele,"Idris Elba, Cate Blanchett, Denzel Washington, Oscar Isaac",South Korea,"December 09, 2015",2015,NC-17,129 min,"Korean TV Shows, British TV Shows","A gripping tale of power, betrayal, and survival in a world where nothing is as it seems.",2015,12,Dec,129,,2,Korean TV Shows,8,Moderate (6-10y),Adults
s7409,TV Show,Dark,Denis Villeneuve,"Leonardo DiCaprio, Idris Elba, Natalie Portman, Lupita Nyong'o, Oscar Isaac",Norway,Not Available,2016,TV-MA,1 Season,Crime TV Shows,A detective with a troubled past investigates a series of mysterious disappearances.,,,,,1,1,Crime TV Shows,7,Moderate (6-10y),Adults
s7410,Movie,Edge of Glory,Barry Jenkins,"Zendaya, Cate Blanchett, Ryan Gosling, Brad Pitt, Lupita Nyong'o",Japan,Not Available,2017,TV-14,94 min,"Crime TV Shows, Teen TV Shows, Documentaries",A comedy that brilliantly captures the chaos and joy of modern family life.,,,,94,,3,Crime TV Shows,6,Moderate (6-10y),Teens
s7411,Movie,Fire & Ice,Wes Anderson,Unknown,Philippines,Not Available,2013,UR,121 min,"Independent Movies, Stand-Up Comedy, Comedy",Five strangers are brought together by fate in a city that never sleeps.,,,,121,,3,Independent Movies,10,Moderate (6-10y),Unrated
s7412,TV Show,Cobra Kai,Wes Anderson,Unknown,Turkey,"April 01, 2022",2022,NR,7 Seasons,British TV Shows,An unlikely hero rises to face an impossible challenge in this action-packed adventure.,2022,4,Apr,,7,1,British TV Shows,1,Very Recent (0-2y),Unrated
s7413,Movie,Desert Rain,Unknown,"Meryl Streep, Florence Pugh, Oscar Isaac, Tom Hanks",Philippines,"November 21, 2019",2019,NR,87 min,"International Movies, Romantic Movies","Love, loss, and redemption collide in this emotionally charged journey across three continents.",2019,11,Nov,87,,2,International Movies,4,Recent (3-5y),Unrated
s7414,TV Show,Peaky Blinders,Jordan Peele,"Oscar Isaac, Florence Pugh, Idris Elba, Anthony Mackie, Ana de Armas",Mexico,Not Available,2011,TV-Y,1 Season,"International Movies, Romantic Movies","Love, loss, and redemption collide in this emotionally charged journey across three continents.",,,,,1,2,International Movies,12,Classic (11-20y),Kids
s7415,Movie,Midnight in Paris,Ryan Coogler,"Zendaya, Leonardo DiCaprio, Ryan Gosling, Denzel Washington",Italy,"March 22, 2015",2015,R,105 min,"Music & Musicals, Sports Movies","In a dystopian future, one person dares to challenge the system and ignite a revolution.",2015,3,Mar,105,,2,Music & Musicals,8,Moderate (6-10y),Adults
s7416,Movie,Shadow Protocol,Martin Scorsese,"Zendaya, Leonardo DiCaprio",Spain,"March 22, 2019",2019,PG-13,78 min,"Horror, British TV Shows","A gripping tale of power, betrayal, and survival in a world where nothing is as it seems.",2019,3,Mar,78,,2,Horror,4,Recent (3-5y),Teens
s7417,Movie,Whispering Walls,Unknown,"Anthony Mackie, Ana de Armas, Viola Davis",Sweden,"February 23, 2008",2008,NC-17,90 min,Romantic Movies,"Love, loss, and redemption collide in this emotionally charged journey across three continents.",2008,2,Feb,90,,1,Romantic Movies,15,Classic (11-20y),Adults
s7418,Movie,Whispering Walls 2,Christopher Nolan,"Leonardo DiCaprio, Meryl Streep, Natalie Portman, Denzel Washington, Tom Hanks",France,"September 14, 2017",2017,TV-G,155 min,"International Movies, Independent Movies, British TV Shows",A comedy that brilliantly captures the chaos and joy of modern family life.,2017,9,Sep,155,,3,International Movies,6,Moderate (6-10y),Family
s7419,Movie,Starfall,Unknown,"Natalie Portman, Florence Pugh",France,"June 17, 2018",2018,TV-14,117 min,Children & Family Movies,A detective with a troubled past investigates a series of mysterious disappearances.,2018,6,Jun,117,,1,Children & Family Movies,5,Recent (3-5y),Teens
s7420,Movie,Midnight in Paris,Unknown,"Leonardo DiCaprio, Oscar Isaac, Cate Blanchett, Lupita Nyong'o",Indonesia,"February 14, 2013",2013,TV-Y7,139 min,Thrillers,A detective with a troubled past investigates a series of mysterious disappearances.,2013,2,Feb,139,,1,Thrillers,10,Moderate (6-10y),Kids
s7421,Movie,Hollow Ground,David Fincher,"Denzel Washington, Lupita Nyong'o",Mexico,"July 24, 2013",2013,TV-G,152 min,"Documentaries, Science & Nature TV, Korean TV Shows","When secrets from the past resurface, a family must confront the truth before it destroys them.",2013,7,Jul,152,,3,Documentaries,10,Moderate (6-10y),Family
s7422,TV Show,Emily in Paris,Wes Anderson,"Anthony Mackie, Oscar Isaac, Zendaya, Tom Hanks",Denmark,"August 13, 2016",2016,G,7 Seasons,"Teen TV Shows, Music & Musicals","Love, loss, and redemption collide in this emotionally charged journey across three continents.",2016,8,Aug,,7,2,Teen TV Shows,7,Moderate (6-10y),Kids
s7423,Movie,Neon Dreams,Unknown,"Ana de Armas, Meryl Streep, Viola Davis",United States,"September 01, 2019",2019,TV-14,70 min,"Sports Movies, Children & Family Movies, Anime Features","When secrets from the past resurface, a family must confront the truth before it destroys them.",2019,9,Sep,70,,3,Sports Movies,4,Recent (3-5y),Teens
s7424,Movie,Midnight in Paris 4,Chloe Zhao,"Tom Hanks, Natalie Portman, Denzel Washington, Ana de Armas, Lupita Nyong'o",Spain,"June 19, 2014",2014,TV-MA,158 min,"Horror, Sports Movies, Reality TV",An unlikely hero rises to face an impossible challenge in this action-packed adventure.,2014,6,Jun,158,,3,Horror,9,Moderate (6-10y),Adults
s7425,TV Show,Mindhunter,Unknown,"Florence Pugh, Ana de Armas, Lupita Nyong'o, Denzel Washington",Argentina,"May 25, 2010",2010,PG,4 Seasons,Stand-Up Comedy,A detective with a troubled past investigates a series of mysterious disappearances.,2010,5,May,,4,1,Stand-Up Comedy,13,Classic (11-20y),Family
s7426,Movie,Broken Wings,Jordan Peele,"Anthony Mackie, Lupita Nyong'o, Idris Elba",India,"March 15, 2017",2017,TV-G,81 min,"Action & Adventure, Korean TV Shows","When secrets from the past resurface, a family must confront the truth before it destroys them.",2017,3,Mar,81,,2,Action & Adventure,6,Moderate (6-10y),Family
s7427,TV Show,Better Call Saul,Bong Joon-ho,"Viola Davis, Ana de Armas, Tom Hanks, Leonardo DiCaprio",Sweden,Not Available,2008,NC-17,5 Seasons,Horror,"In a dystopian future, one person dares to challenge the system and ignite a revolution.",,,,,5,1,Horror,15,Classic (11-20y),Adults
s7428,Movie,The Last Dance 2,Ryan Coogler,"Anthony Mackie, Lupita Nyong'o, Natalie Portman, Oscar Isaac, Ryan Gosling",Australia,"January 27, 2017",2017,NR,134 min,"Teen TV Shows, Independent Movies",An unlikely hero rises to face an impossible challenge in this action-packed adventure.,2017,1,Jan,134,,2,Teen TV Shows,6,Moderate (6-10y),Unrated
s7429,Movie,Parallel Lives,Unknown,"Meryl Streep, Tom Hanks, Anthony Mackie, Ana de Armas, Oscar Isaac",Spain,"November 21, 2016",2016,PG,63 min,"Thrillers, British TV Shows, Korean TV Shows","When secrets from the past resurface, a family must confront the truth before it destroys them.",2016,11,Nov,63,,3,Thrillers,7,Moderate (6-10y),Family
s7430,Movie,Broken Wings 4,Barry Jenkins,"Florence Pugh, Anthony Mackie, Ryan Gosling, Tom Hanks, Brad Pitt",India,"September 24, 2022",2022,G,75 min,"Science & Nature TV, Drama, Teen TV Shows","Based on true events, this documentary exposes the hidden world behind the headlines.",2022,9,Sep,75,,3,Science & Nature TV,1,Very Recent (0-2y),Kids
